-9.011729925975335842e-01 4.265476308180867759e-01 -7.709965016965467099e-02
-9.378730038400476809e-01 3.341727643490419730e-01 -9.339588982051295896e-02
-9.238795329807083512e-01 3.826834312318057041e-01 0.000000000000000000e+00
-9.569403360010257931e-01 2.902846763682919162e-01 0.000000000000000000e+00
-9.401883201609746443e-01 3.291785437832133177e-01 8.767787033024908305e-02
-8.992853871022324919e-01 4.273998843259607106e-01 9.281773226352396655e-02
-9.201840167431344364e-01 3.463069266755379183e-01 1.825729658712227921e-01
-8.819212650453002178e-01 4.713967355221049815e-01 0.000000000000000000e+00
-9.081442935117477466e-01 3.924826432051679026e-01 -1.457097009287084133e-01
-9.682160743102407041e-01 2.350257305384443884e-01 -8.556015095906006895e-02
-9.665245088820602071e-01 2.421017853896552940e-01 8.495351223718428102e-02
-9.505916219209146201e-01 2.597586174150950944e-01 1.700030264800098945e-01
-8.829094804096629945e-01 4.333395536693057104e-01 1.807973468511794024e-01
-8.562278114568800946e-01 4.936418993800628097e-01 1.522879183133241110e-01
-8.509652223104744451e-01 5.190850449894807150e-01 8.005564618659567755e-02
-8.545446303354238271e-01 5.135591107904362573e-01 -7.752750795059965006e-02
-8.720615795273650717e-01 4.659360720243417853e-01 -1.497069747832892872e-01
-9.266937572244926535e-01 3.312895803985467236e-01 -1.774426505677481058e-01
-9.510051689883393111e-01 2.674322158734735999e-01 -1.551424457408870083e-01
-9.807852805228880477e-01 1.950903214145686126e-01 0.000000000000000000e+00
-9.667866031175719188e-01 1.714855684407242953e-01 1.895161308410134027e-01
-9.322108312484873593e-01 2.569899817115791074e-01 2.548315431866440273e-01
-8.313944781978126475e-01 5.093742575915601867e-01 2.220835143031421044e-01
-8.889916365204274529e-01 3.651497612870490128e-01 2.763322674403829171e-01
-8.131714886894804151e-01 5.617163909614107942e-01 1.524034976889367954e-01
-8.314696132346829360e-01 5.555702316245595407e-01 0.000000000000000000e+00
-8.869032758903467872e-01 4.108206533226470003e-01 -2.112556981918473076e-01
-9.382862197076825561e-01 2.535063950389249143e-01 -2.352731977532394880e-01
-9.676335135962548240e-01 1.783740523774745013e-01 -1.785163320366084105e-01
-9.860826527704320554e-01 1.452194921159561114e-01 -8.094628474989652711e-02
-9.860163318195279691e-01 1.446356613434437999e-01 8.277873430360759011e-02
-8.442916746244965021e-01 4.495954563605105148e-01 2.916084597191027084e-01
-7.742392682746805921e-01 5.878874081640174110e-01 2.343969939732180874e-01
-7.980384267434147416e-01 5.977539721900964054e-01 7.632075845965316518e-02
-7.996411759646741002e-01 5.952867823369767386e-01 -7.878855549330927854e-02
-8.962096971591189121e-01 3.407024530468267254e-01 -2.841302820993131251e-01
-8.228301400950761568e-01 5.475891573200805107e-01 -1.519759038025479125e-01
-8.387708179858929247e-01 4.971049771737938161e-01 -2.221489513014137940e-01
-9.951847267016780130e-01 9.801714003023390132e-02 0.000000000000000000e+00
-9.856817127030457204e-01 8.138884427714755676e-02 1.476733465118889033e-01
-9.496305414752823637e-01 1.599140851363048121e-01 2.694982747113248145e-01
-9.666046227267838242e-01 8.468234924306042299e-02 2.418768344630964073e-01
-9.224944687653071629e-01 2.043488067509063033e-01 3.274836183336424789e-01
-8.896956018764038410e-01 2.942921005995586814e-01 3.490471250798127811e-01
-7.902078564684268391e-01 5.291898366605167769e-01 3.090787284023108761e-01
-8.480493056953377629e-01 3.814935711020778220e-01 3.677975398469102153e-01
-7.585959803112058975e-01 6.324732634630928496e-01 1.565557717237706925e-01
-7.730104546074502148e-01 6.343932826469580455e-01 0.000000000000000000e+00
-9.123473376485888853e-01 2.482897132836467957e-01 -3.255373308286719225e-01
-8.494854848619997068e-01 4.375723110641501767e-01 -2.947963425803515891e-01
-9.956113045752005286e-01 6.635062342329911544e-02 -6.599791643231783800e-02
-9.433407384035509269e-01 1.700269968180699864e-01 -2.849545079855220764e-01
-9.857164773011530823e-01 8.298027789791251330e-02 -1.465513556982351862e-01
-9.955966539551530659e-01 6.595267817053454551e-02 6.661491481220208066e-02
-9.807852805228880477e-01 0.000000000000000000e+00 1.950903214145686126e-01
-9.371048269085414661e-01 9.897478251305831531e-02 3.347215795421704110e-01
-8.819352824069388586e-01 2.254597810582991135e-01 4.139541578133217881e-01
-7.986882272484525647e-01 4.647096924772740056e-01 3.822852565459485819e-01
-7.295705917919311778e-01 6.054917989092982733e-01 3.179723778034079795e-01
-7.098474434979434866e-01 6.612663552120845445e-01 2.425766155752837883e-01
-7.352779339598410902e-01 6.730127507604892756e-01 8.012613272551664945e-02
-7.296235041486064388e-01 6.784446404557513688e-01 -8.580449889589081280e-02
-7.660715028681199801e-01 6.234975848837234214e-01 -1.561576579535685905e-01
-8.796117301278811862e-01 3.051658407286307884e-01 -3.649068564357529909e-01
-7.840172586217348805e-01 5.779063339772849694e-01 -2.265859822058599871e-01
-7.979386606092796486e-01 5.206062224767750157e-01 -3.037483415979939094e-01
-8.505147213999081357e-01 3.756577646908618728e-01 -3.681113316776620237e-01
-1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.102295331737964013e-01 1.705245178777773929e-01 -3.773639963493656824e-01
-9.951847266502584777e-01 0.000000000000000000e+00 -9.801714055230534295e-02
-9.667768721587329805e-01 8.442731955612595152e-02 -2.412768268432443908e-01
-9.951847267016780130e-01 0.000000000000000000e+00 9.801714003023390132e-02
-9.569403360010257931e-01 0.000000000000000000e+00 2.902846763682919162e-01
-9.064691721238971045e-01 1.551496502209505912e-01 3.927368406774867093e-01
-8.450189993086267837e-01 3.104753151496427166e-01 4.353710710304217746e-01
-7.419672591908251791e-01 5.432672567151148879e-01 3.928680110038081930e-01
-7.996032110133448612e-01 3.955032543591001093e-01 4.518980866617042791e-01
-6.897401682961148417e-01 7.058783940834596482e-01 1.612271472333471067e-01
-6.624723717804511525e-01 6.756139478690573741e-01 3.235369377248457079e-01
-7.071067827997501443e-01 7.071067795733448902e-01 0.000000000000000000e+00
-7.120905485069272123e-01 6.816587406412752959e-01 -1.681321267172161960e-01
-8.757956625802134631e-01 2.475204809835991893e-01 -4.143857730416584118e-01
-8.046454656407122652e-01 4.576131865798103160e-01 -3.783329830877996125e-01
-9.381403039006620537e-01 8.495351274730757185e-02 -3.356719691440833153e-01
-9.807852803038259459e-01 0.000000000000000000e+00 -1.950903225158686916e-01
-9.835975820491275057e-01 -6.561087268794910110e-02 1.680208617173339913e-01
-9.667231236160679364e-01 -7.676189230111481188e-02 2.440369114628863079e-01
-9.000755294329574330e-01 8.391324787092491189e-02 4.275776048248245975e-01
-8.700531250746181833e-01 1.590791130994264058e-01 4.665848211455134731e-01
-8.343166197175322374e-01 2.393074309225536045e-01 4.966364178837047727e-01
-7.463976553614960485e-01 4.765550706785344204e-01 4.645275069158323888e-01
-6.789263415227192455e-01 6.161966121801034646e-01 3.992001477007980914e-01
-6.426459513938354018e-01 7.266478876611422999e-01 2.428765705347308013e-01
-6.682861493408319697e-01 7.398122579855944680e-01 7.791948109079829821e-02
-6.705274936462150004e-01 7.394629704123151237e-01 -5.989487167964140796e-02
-6.554174582732619214e-01 7.420137714005603513e-01 -1.408670239713115113e-01
-7.287856265980161563e-01 6.430657814368556657e-01 -2.352401139456090085e-01
-8.414108874662573623e-01 3.151645892077601929e-01 -4.389749425226330271e-01
-8.694535373820218016e-01 1.668328693235220095e-01 -4.649917634186330750e-01
-7.385022418952627010e-01 5.983360466831832980e-01 -3.108189407922409275e-01
-7.500075178635964290e-01 5.362487499482705422e-01 -3.872027909597299256e-01
-8.021975305955363345e-01 3.917707568671257023e-01 -4.505494378757817220e-01
-9.861832871834392833e-01 -6.241499683066607795e-02 -1.534499666037567878e-01
-9.964604449047853585e-01 -5.679716253223361655e-02 -6.197309148690322705e-02
-9.005610828819302638e-01 8.558136275257449688e-02 -4.262224376401800852e-01
-9.569403355024330704e-01 0.000000000000000000e+00 -2.902846780119318071e-01
-9.880711502414223357e-01 -1.088930715131659066e-01 1.088930715749208966e-01
-9.964604449250911156e-01 -6.197309138138667323e-02 5.679716229111955034e-02
-9.722487006703443013e-01 -1.377266082366332134e-01 1.891133137260843089e-01
-9.238795329807083512e-01 0.000000000000000000e+00 3.826834312318057041e-01
-9.404613888722849202e-01 -8.309820363542143318e-02 3.295862020670445869e-01
-7.930287233322137475e-01 3.232277421619957902e-01 5.163615697037663432e-01
-6.863829061027434397e-01 5.528481453201490314e-01 4.724800889201832277e-01
-7.436437547335066345e-01 4.053625339835810193e-01 5.316720625425621627e-01
-6.116444984274305163e-01 6.831084779976368537e-01 3.990661785107945114e-01
-6.217626018598332305e-01 7.672418887669527621e-01 1.573249854594286901e-01
-5.961610268531511991e-01 7.364376195178469198e-01 3.197681388448253004e-01
-6.343932857215510701e-01 7.730104520841969418e-01 0.000000000000000000e+00
-6.701085276467491081e-01 7.054872404802315922e-01 -2.307429623947258868e-01
-8.330168179480740287e-01 2.447039357099687062e-01 -4.961884368500708020e-01
-7.528842272968369054e-01 4.711035356141454744e-01 -4.595941677387740953e-01
-9.880711501768788541e-01 -1.088930718369175016e-01 -1.088930718368232020e-01
-9.951847266502584777e-01 -9.801714055230534295e-02 0.000000000000000000e+00
-8.547859242294171267e-01 8.472204863951371401e-02 -5.120187479122076946e-01
-9.238795320817891898e-01 0.000000000000000000e+00 -3.826834334019886263e-01
-9.673763250260956070e-01 -7.134335642657199661e-02 -2.430908704019900113e-01
-9.735228990146911343e-01 -1.315506136135028981e-01 -1.869427750728613891e-01
-9.495917300798447647e-01 -1.568816855317120007e-01 2.714105431052672990e-01
-8.819212650453002178e-01 0.000000000000000000e+00 4.713967355221049815e-01
-8.537917000155679226e-01 8.335315145720147145e-02 5.138988082557495174e-01
-8.201278500121641502e-01 1.644936080707553872e-01 5.480256951442056268e-01
-7.807351859408999672e-01 2.477744426819734891e-01 5.736378604899311506e-01
-6.866541644962268487e-01 4.845949731060222865e-01 5.419167559878195206e-01
-6.209279578085037388e-01 6.237245922009377885e-01 4.747800588646651221e-01
-5.773477708887541082e-01 7.819010915118130844e-01 2.351600190134839063e-01
-5.943599256647680296e-01 8.005396314189299201e-01 7.663274294591905511e-02
-6.054260147945169646e-01 7.924288347602016502e-01 -7.426898713876656233e-02
