  -1.2119940e-01  -7.5210723e-02  -1.5649702e-01   6.8923574e-01   1.7139234e-01  -6.0888511e-02  -5.3659745e-01  -1.0710128e-01  -2.5880851e-02   5.6524085e-01  -1.4057702e-01   1.2050043e-01  -3.3040000e-01  -2.1182979e-02   4.4971915e-02   2.1774468e-01  -4.8723574e-01  -4.3373617e-01  -1.6005957e+00  -4.2552170e-01   1.3543336e+00  -1.4735881e+00  -4.2717842e-01  -2.2010213e-01   1.1156826e+00  -6.9440511e-01   7.1131915e-02  -2.4987234e-02  -1.1332281e+00  -3.8706383e-03
  -1.0195937e-01  -8.7123636e-02  -1.5253673e-01   5.9966982e-01   1.7780509e-01  -5.0106182e-02  -4.8971491e-01  -1.0807273e-01  -2.4158545e-02   4.8667055e-01  -1.5153745e-01   1.0757382e-01  -2.8855273e-01  -1.5745455e-02   4.2658909e-02   1.1249891e-01  -4.2480145e-01  -3.4282182e-01  -1.4157527e+00  -3.4800873e-01   1.1468567e+00  -1.2161819e+00  -4.4017004e-01  -1.8624000e-01   9.7588887e-01  -5.9282473e-01   6.7781818e-02  -2.3175273e-02  -9.1769396e-01  -3.1069091e-03
  -1.0478077e-01  -1.2264831e-01  -1.7944308e-01   6.5664615e-01   2.2602615e-01  -4.6815385e-02  -5.6522154e-01  -1.3749385e-01  -2.6030769e-02   5.2942154e-01  -1.9871846e-01   1.1484615e-01  -3.2206154e-01  -1.5963077e-02   4.7813846e-02   4.2220000e-02  -4.5100769e-01  -3.4021538e-01  -1.5319692e+00  -3.5137231e-01   1.1950215e+00  -1.2349475e+00  -5.5904108e-01  -1.8696923e-01   1.0425349e+00  -6.1190154e-01   8.7184615e-02  -2.6940000e-02  -8.8959385e-01  -3.2092308e-03
  -1.1201758e-01  -1.7748170e-01  -2.1822979e-01   7.6708596e-01   3.0053617e-01  -4.0459574e-02  -6.9557447e-01  -1.8449021e-01  -2.7690213e-02   6.1734979e-01  -2.7124255e-01   1.2451915e-01  -3.8665532e-01  -1.7693617e-02   5.4289362e-02  -3.5394043e-02  -4.8981787e-01  -3.6297872e-01  -1.7044272e+00  -3.6440340e-01   1.2915813e+00  -1.2947071e+00  -7.3610894e-01  -1.9091064e-01   1.1415847e+00  -6.4080000e-01   1.3099574e-01  -3.3230638e-02  -8.6353532e-01  -3.7378723e-03
  -9.0731300e-02  -1.7719429e-01  -2.0177571e-01   6.9223429e-01   3.0450286e-01  -2.3790000e-02  -6.5821429e-01  -1.8713000e-01  -2.4062857e-02   5.5868857e-01  -2.8071857e-01   1.0268429e-01  -3.6018571e-01  -1.5058571e-02   4.8735714e-02  -9.2608571e-02  -3.8843857e-01  -3.0702857e-01  -1.3951600e+00  -2.5474000e-01   1.0440586e+00  -9.9019586e-01  -7.2167043e-01  -1.5815714e-01   9.2992471e-01  -4.9992571e-01   1.5284286e-01  -2.9792857e-02  -6.1560000e-01  -3.6242857e-03
  -8.2927173e-02  -1.8090093e-01  -2.0585333e-01   7.0189733e-01   3.4033600e-01  -1.3758667e-02  -6.9294667e-01  -2.0725600e-01  -2.5536000e-02   5.7064400e-01  -3.1882533e-01   9.5424000e-02  -3.7625333e-01  -1.3754667e-02   5.0817333e-02  -1.2929600e-01  -3.2633733e-01  -3.0577333e-01  -1.2236547e+00  -1.5563467e-01   9.2373333e-01  -8.0397467e-01  -7.7212373e-01  -1.6073333e-01   8.2720200e-01  -4.2691067e-01   1.9470667e-01  -2.8305333e-02  -4.7228667e-01  -4.2826667e-03
  -1.0094149e-01  -2.2402024e-01  -2.5773804e-01   8.9303843e-01   4.6479059e-01  -9.5529412e-03  -9.0302745e-01  -2.7929255e-01  -3.4508235e-02   7.3316078e-01  -4.4005835e-01   1.1353882e-01  -4.8903529e-01  -1.5047843e-02   6.6465882e-02  -1.7995137e-01  -3.3058039e-01  -3.9615843e-01  -1.3154573e+00  -7.0782745e-02   1.0195467e+00  -7.9642196e-01  -1.0209583e+00  -2.1714510e-01   9.1578071e-01  -4.5320000e-01   3.0270275e-01  -3.3057255e-02  -4.3827608e-01  -6.6400000e-03
  -1.1160454e-01  -2.3291872e-01  -2.6652000e-01   9.7481120e-01   5.2526080e-01  -7.9152000e-03  -9.9308800e-01  -3.1120800e-01  -3.9123200e-02   8.0959200e-01  -5.0027040e-01   1.1872800e-01  -5.4075200e-01  -1.3884800e-02   7.3094400e-02  -1.9429120e-01  -2.7774080e-01  -4.4929120e-01  -1.1992960e+00   4.4193600e-02   9.6974080e-01  -6.6443840e-01  -1.1479635e+00  -2.5688000e-01   8.6991426e-01  -4.1401280e-01   3.9109120e-01  -3.2297600e-02  -3.3417280e-01  -8.9136000e-03
  -1.2074267e-01  -2.2201616e-01  -2.4224941e-01   1.0125145e+00   5.3686227e-01  -1.1152941e-02  -1.0152784e+00  -3.1296471e-01  -4.0420392e-02   8.5254431e-01  -5.1233867e-01   1.1971137e-01  -5.6338824e-01  -1.1802353e-02   7.3883922e-02  -1.8810824e-01  -2.1087686e-01  -4.9170667e-01  -1.0248502e+00   1.5722196e-01   8.8251608e-01  -5.1373961e-01  -1.2205551e+00  -2.9016471e-01   7.8300769e-01  -3.6004078e-01   4.6922980e-01  -2.9642353e-02  -2.2517333e-01  -1.1331765e-02
  -1.1036831e-01  -1.6719458e-01  -1.6337161e-01   8.7396903e-01   4.3419626e-01  -1.4347097e-02  -8.4441290e-01  -2.4856516e-01  -3.3308387e-02   7.4757419e-01  -4.1408865e-01   9.9784516e-02  -4.8436129e-01  -8.3548387e-03   5.9988387e-02  -1.4245806e-01  -1.2055871e-01  -4.5244645e-01  -7.1057419e-01   2.2345290e-01   6.7106452e-01  -3.1542452e-01  -1.0726510e+00  -2.7427097e-01   5.8053161e-01  -2.5950839e-01   4.6051742e-01  -2.2374194e-02  -1.0962452e-01  -1.1798710e-02
  -1.4643723e-01  -1.6849123e-01  -1.3983538e-01   1.0808031e+00   4.9061338e-01  -2.3998462e-02  -9.9536923e-01  -2.7434615e-01  -3.9461538e-02   9.3978462e-01  -4.6702077e-01   1.1854769e-01  -5.9452308e-01  -8.1338462e-03   6.9480000e-02  -1.4322308e-01  -7.9220000e-02  -6.0008000e-01  -6.8440308e-01   3.7985538e-01   7.3749077e-01  -2.5464923e-01  -1.3430057e+00  -3.7944615e-01   6.1729538e-01  -2.7389077e-01   6.3774154e-01  -2.3761538e-02  -6.3512308e-02  -1.7275385e-02
  -1.6541035e-01  -1.2562071e-01  -8.1802353e-02   1.1255671e+00   4.5954337e-01  -3.2655686e-02  -9.8175686e-01  -2.4858980e-01  -4.1003922e-02   9.9476078e-01  -4.3612878e-01   1.1958431e-01  -6.1339608e-01  -6.1301961e-03   6.9162353e-02  -1.0850980e-01  -1.7483922e-02  -6.7108549e-01  -5.3789961e-01   5.0150431e-01   6.9413961e-01  -1.4658039e-01  -1.4108540e+00  -4.5132549e-01   5.6614133e-01  -2.6087686e-01   7.2936471e-01  -2.0040784e-02  -3.1927843e-02  -2.0947451e-02
  -1.4663073e-01  -6.2406603e-02  -1.2596825e-02   9.1572444e-01   3.2702743e-01  -3.2012698e-02  -7.5000635e-01  -1.6940952e-01  -3.2446984e-02   8.2279365e-01  -3.0896140e-01   9.2873651e-02  -4.9334603e-01  -3.0539683e-03   5.2610794e-02  -5.1691429e-02   2.9328254e-02  -5.8614476e-01  -3.2672889e-01   4.7856127e-01   5.2477333e-01  -5.4782222e-02  -1.1599771e+00  -4.1278730e-01   4.1801524e-01  -2.0429968e-01   6.4167873e-01  -1.3376508e-02  -1.4488889e-02  -1.9600000e-02
  -2.1709426e-01  -4.2506609e-02   6.1215652e-02   1.2397357e+00   3.6914261e-01  -4.8316522e-02  -9.4347826e-01  -1.8097739e-01  -3.9144348e-02   1.1323652e+00  -3.4613930e-01   1.1644870e-01  -6.5893913e-01  -2.0886957e-03   6.2340870e-02  -2.4883478e-02   8.2445217e-02  -8.4567478e-01  -3.4778261e-01   7.0280348e-01   6.8614783e-01  -3.9982609e-02  -1.5934365e+00  -6.1052174e-01   5.2994435e-01  -2.7531826e-01   9.3175826e-01  -1.6292174e-02  -1.2340870e-02  -3.0128696e-02
  -1.9398622e-01  -5.0502222e-03   1.1830222e-01   1.0344519e+00   2.4015467e-01  -4.1293333e-02  -7.2567407e-01  -1.0885481e-01  -2.6635556e-02   9.6014815e-01  -2.2247259e-01   8.5986667e-02  -5.4371852e-01  -1.0266667e-03   4.2410370e-02   6.0177778e-03   9.4788148e-02  -7.4519259e-01  -2.4090519e-01   6.1245037e-01   5.6699111e-01  -2.5042963e-02  -1.3470607e+00  -5.4394074e-01   4.1910519e-01  -2.3413037e-01   8.2401037e-01  -1.2745185e-02  -8.5200000e-03  -2.8057778e-02
  -2.1269472e-01   2.4474880e-02   1.9206080e-01   1.0915520e+00   1.8293440e-01  -3.9712000e-02  -7.0537600e-01  -7.2617600e-02  -2.0900800e-02   1.0286560e+00  -1.6640480e-01   7.4932800e-02  -5.7006400e-01  -9.4400000e-04   3.3886400e-02   2.5507200e-02   1.2208800e-01  -8.2514400e-01  -2.1431520e-01   6.6663520e-01   5.9804320e-01  -2.2416000e-02  -1.4315952e+00  -6.0307200e-01   4.1511840e-01  -2.5170560e-01   9.1064480e-01  -1.3348800e-02  -8.4144000e-03  -3.2451200e-02
  -2.1986433e-01   4.9303833e-02   2.4897333e-01   1.1099500e+00   1.2948800e-01  -3.0855000e-02  -6.7168333e-01  -4.1471667e-02  -1.4393333e-02   1.0599833e+00  -1.1532167e-01   5.7186667e-02  -5.8065000e-01  -1.5066667e-03   2.4421667e-02   4.0111667e-02   1.4258167e-01  -8.7560500e-01  -1.8430167e-01   6.9483000e-01   6.1019500e-01  -1.8958333e-02  -1.4554450e+00  -6.3800000e-01   3.9013500e-01  -2.5935333e-01   9.6068000e-01  -1.3928333e-02  -7.8000000e-03  -3.5533333e-02
  -1.6566968e-01   4.8016645e-02   2.1030968e-01   8.3803871e-01   7.4842710e-02  -1.3078710e-02  -4.9076129e-01  -1.9132903e-02  -6.8451613e-03   8.0870968e-01  -6.6216387e-02   2.8694194e-02  -4.4310968e-01  -1.5961290e-03   1.2659355e-02   3.6939355e-02   1.1784516e-01  -6.8525935e-01  -1.2013290e-01   5.3408516e-01   4.6376774e-01  -1.1170323e-02  -1.0906413e+00  -4.9676129e-01   2.6853161e-01  -1.9822194e-01   7.4550839e-01  -1.1025806e-02  -4.9909677e-03  -2.8424516e-02
  -1.8442958e-01   5.9785660e-02   2.5070642e-01   9.5551698e-01   7.4417962e-02  -3.7026415e-03  -5.5473208e-01  -1.6658113e-02  -4.3879245e-03   9.2896604e-01  -6.6547472e-02   1.8935849e-02  -5.1293585e-01  -2.0513208e-03   9.6769811e-03   4.3710189e-02   1.4114566e-01  -8.0378717e-01  -1.2280604e-01   6.1582340e-01   5.3377208e-01  -1.0149434e-02  -1.2250445e+00  -5.7772075e-01   2.7364830e-01  -2.2874264e-01   8.6545208e-01  -1.3027925e-02  -5.2316981e-03  -3.3838491e-02
  -1.6291316e-01   5.5920145e-02   2.3993891e-01   8.9400727e-01   6.5311418e-02   3.3541818e-03  -5.2158545e-01  -1.3860364e-02  -1.9287273e-03   8.7303273e-01  -5.9048582e-02   9.7076364e-03  -4.8858182e-01  -2.2850909e-03   6.1963636e-03   3.6875636e-02   1.3467491e-01  -7.7142982e-01  -1.0851345e-01   5.8200291e-01   5.0706909e-01  -9.1330909e-03  -1.1257120e+00  -5.4818909e-01   2.2203782e-01  -2.1678982e-01   8.2237673e-01  -1.2186182e-02  -5.6640000e-03  -3.2519273e-02
  -1.2459462e-01   4.4334069e-02   2.2076828e-01   8.0331034e-01   6.1352966e-02   2.1393103e-03  -4.8791724e-01  -1.8017931e-02  -1.3986207e-03   7.8394483e-01  -5.5449655e-02   1.0158621e-02  -4.5684138e-01  -6.8331034e-03   5.5696552e-03   2.8251034e-02   1.1998621e-01  -7.2258759e-01  -1.1207034e-01   5.3465931e-01   4.7789379e-01  -2.3612414e-02  -1.0128069e+00  -5.0889655e-01   1.6836552e-01  -2.1624276e-01   7.7285379e-01  -9.4896552e-04  -1.7761379e-02  -2.8772414e-02
  -1.2291300e-01   3.1989000e-02   2.0874571e-01   8.0541429e-01   6.7885714e-02  -3.4057143e-03  -5.1437143e-01  -2.9852857e-02  -1.4428571e-03   7.8284286e-01  -6.0906143e-02   1.7247143e-02  -4.7720000e-01  -1.5910000e-02   6.5785714e-03  -1.0742857e-03   1.0095000e-01  -7.1613143e-01  -1.8089714e-01   5.1452143e-01   5.0146857e-01  -5.7944286e-02  -1.0120900e+00  -5.1562857e-01   1.2158286e-01  -2.8475143e-01   8.2550286e-01   3.6707143e-02  -4.2694286e-02  -2.8335714e-02
  -5.9757280e-02   1.3417440e-02   2.2981600e-01   8.2931200e-01   7.7616960e-02  -2.6555200e-02  -5.6163200e-01  -3.2190400e-02  -6.8768000e-03   7.9508800e-01  -6.6590880e-02   4.4284800e-02  -5.1166400e-01  -1.7790400e-02   1.4846400e-02  -3.6225600e-02   1.0391840e-01  -7.8760320e-01  -2.0660320e-01   5.6559680e-01   5.5304160e-01  -6.7777600e-02  -1.0958880e+00  -5.7161600e-01   6.1020800e-02  -3.1415200e-01   9.4461280e-01   4.8446400e-02  -4.8696000e-02  -2.6432000e-02
   6.5601920e-02  -1.2401120e-02   2.2939200e-01   7.2852800e-01   8.0420800e-02  -5.6496000e-02  -5.4504000e-01  -3.0830400e-02  -1.4281600e-02   6.8228800e-01  -6.5249600e-02   7.7216000e-02  -4.8347200e-01  -1.7657600e-02   2.5116800e-02  -7.0128000e-02   9.7721600e-02  -7.8483680e-01  -1.8757120e-01   5.7164480e-01   5.4223840e-01  -6.8118400e-02  -1.0604192e+00  -5.6152000e-01  -1.8673600e-02  -2.8677760e-01   9.5765120e-01   5.1201600e-02  -4.8553600e-02  -1.8278400e-02
   1.7887363e-01  -3.4085481e-02   2.1015556e-01   5.8176296e-01   7.7172741e-02  -8.0124444e-02  -4.8988148e-01  -2.7312593e-02  -2.0325926e-02   5.2780741e-01  -5.9382370e-02   1.0205037e-01  -4.2207407e-01  -1.6161481e-02   3.2968741e-02  -9.8401481e-02   8.2680000e-02  -7.2648593e-01  -1.5760148e-01   5.3984593e-01   4.9420000e-01  -6.2939259e-02  -9.5131704e-01  -5.0877333e-01  -8.7082963e-02  -2.3739407e-01   8.9475556e-01   4.9546667e-02  -4.4545185e-02  -9.2770370e-03
   3.0627546e-01  -5.7951631e-02   2.1403077e-01   5.0961538e-01   8.2897231e-02  -1.1189692e-01  -4.9340000e-01  -2.7135385e-02  -2.8601538e-02   4.4209231e-01  -6.0677846e-02   1.3743077e-01  -4.1178462e-01  -1.6555385e-02   4.4371077e-02  -1.3801385e-01   7.5875385e-02  -7.5582154e-01  -1.4966154e-01   5.7468615e-01   5.0705692e-01  -6.5103077e-02  -9.5906923e-01  -5.1593692e-01  -1.5726615e-01  -2.1658769e-01   9.3466615e-01   5.3480000e-02  -4.5713846e-02  -1.7984615e-03
   4.3191384e-01  -8.1348376e-02   2.1239059e-01   4.2564706e-01   8.7246275e-02  -1.4315294e-01  -4.8749804e-01  -2.6478431e-02  -3.6895686e-02   3.4520784e-01  -6.0920314e-02   1.7192314e-01  -3.9289412e-01  -1.6630588e-02   5.5593569e-02  -1.7771922e-01   6.5871373e-02  -7.7333333e-01  -1.4046431e-01   6.0258353e-01   5.1231686e-01  -6.6054902e-02  -9.5224000e-01  -5.1305725e-01  -2.2213961e-01  -1.9053333e-01   9.5641725e-01   5.6602353e-02  -4.6009412e-02   5.9811765e-03
   4.5750859e-01  -8.5763082e-02   1.7193705e-01   2.8068197e-01   7.4943475e-02  -1.4347934e-01  -3.9442623e-01  -2.0827541e-02  -3.7303607e-02   2.0394754e-01  -5.0043016e-02   1.6968656e-01  -3.0615082e-01  -1.3411148e-02   5.5017049e-02  -1.7954098e-01   4.5205246e-02  -6.4988590e-01  -1.0739541e-01   5.1943607e-01   4.2511475e-01  -5.4066885e-02  -7.7814820e-01  -4.1800393e-01  -2.3165508e-01  -1.3337443e-01   8.0033311e-01   4.8394754e-02  -3.7311475e-02   1.1260328e-02
   5.8542443e-01  -1.0901943e-01   1.7999100e-01   2.4090000e-01   8.3167571e-02  -1.7846714e-01  -4.1888571e-01  -2.1091429e-02  -4.6820000e-02   1.4850000e-01  -5.3544571e-02   2.0889000e-01  -3.1434286e-01  -1.3914286e-02   6.7963571e-02  -2.2796143e-01   3.8811429e-02  -7.1061714e-01  -1.0762857e-01   5.8226429e-01   4.6014143e-01  -5.6192857e-02  -8.2997286e-01  -4.4307429e-01  -2.9419857e-01  -1.1940857e-01   8.6831143e-01   5.4194286e-02  -3.8682857e-02   1.7742857e-02
   5.8428352e-01  -1.0102899e-01   1.5868630e-01   1.5167273e-01   6.4800242e-02  -1.6858424e-01  -3.2670303e-01  -1.6909091e-03  -4.5300606e-02   6.7345455e-02  -3.8012848e-02   1.9480242e-01  -2.3661818e-01  -4.7151515e-04   6.4272848e-02  -2.1676364e-01   3.7978182e-02  -6.2366545e-01  -2.4792727e-02   5.3361576e-01   3.7614667e-01  -8.0848485e-03  -6.8436242e-01  -3.6559758e-01  -2.7974424e-01  -1.7101818e-02   7.0626424e-01   1.1642424e-02  -2.6351515e-03   1.8985455e-02
   7.8629837e-01  -1.3123612e-01   1.8683348e-01   1.2905185e-01   7.8853333e-02  -2.1820593e-01  -3.8730370e-01  -1.5318519e-03  -5.9394074e-02   2.1748148e-02  -4.5462963e-02   2.5073481e-01  -2.7322963e-01  -5.2148148e-04   8.3235407e-02  -2.7364296e-01   4.1106667e-02  -7.7543852e-01   1.0370370e-03   6.7601926e-01   4.5554667e-01  -5.2074074e-03  -7.9772741e-01  -4.2651111e-01  -3.5420148e-01   2.5081481e-02   8.1842815e-01   3.7748148e-03  -1.8844444e-03   2.7333333e-02
   7.8864163e-01  -1.3273526e-01   1.7055541e-01   1.2284444e-01   7.7599556e-02  -2.2094667e-01  -3.8376296e-01  -1.3437037e-03  -6.0693333e-02   1.4918519e-02  -4.4916444e-02   2.5299111e-01  -2.6939259e-01  -4.9777778e-04   8.4276296e-02  -2.9051259e-01   2.8105185e-02  -7.7025333e-01  -5.7762963e-03   6.7944296e-01   4.5695259e-01  -4.0074074e-03  -7.6544593e-01  -4.0777185e-01  -3.5338667e-01   3.7312593e-02   7.8085037e-01   2.6903704e-03  -1.5362963e-03   2.7125926e-02
   8.0948231e-01  -1.4095108e-01   1.6049354e-01   1.2615385e-01   7.9400308e-02  -2.3333846e-01  -3.9436923e-01  -1.2584615e-03  -6.4543846e-02   1.2892308e-02  -4.6102462e-02   2.6618154e-01  -2.7467692e-01  -4.9846154e-04   8.8822308e-02  -3.1655231e-01   1.7553846e-02  -7.8912000e-01  -1.5738462e-02   7.0189538e-01   4.7396615e-01  -3.7676923e-03  -7.6446154e-01  -4.0694154e-01  -3.6147077e-01   4.5547692e-02   7.7571385e-01   2.2261538e-03  -1.4923077e-03   2.7426154e-02
   7.8302820e-01  -1.4250500e-01   1.4238340e-01   1.2380377e-01   7.7023094e-02  -2.3433660e-01  -3.8336604e-01  -1.1154717e-03  -6.5192453e-02   1.0807547e-02  -4.4830491e-02   2.6626113e-01  -2.6424151e-01  -4.7094340e-04   8.8904151e-02  -3.2306566e-01   8.5584906e-03  -7.6059170e-01  -2.2434717e-02   6.8140981e-01   4.6185811e-01  -3.3932075e-03  -7.2393660e-01  -3.8456604e-01  -3.4695396e-01   4.9495849e-02   7.2899019e-01   1.8626415e-03  -1.3750943e-03   2.6119245e-02
   6.9252610e-01  -1.3258898e-01   1.1522915e-01   1.1220339e-01   6.8575458e-02  -2.1650169e-01  -3.4164068e-01  -9.0440678e-04  -6.0514712e-02   8.4203390e-03  -4.0008542e-02   2.4497763e-01  -2.3251525e-01  -4.0677966e-04   8.1770441e-02  -2.9990373e-01   2.0610169e-03  -6.6862373e-01  -2.4461017e-02   6.0286102e-01   4.1003390e-01  -2.8040678e-03  -6.2986305e-01  -3.3321763e-01  -3.0290169e-01   4.7460339e-02   6.2761356e-01   1.4874576e-03  -1.1606780e-03   2.2733559e-02
   6.1821034e-01  -1.2510128e-01   9.3672738e-02   1.0340923e-01   6.1785846e-02  -2.0280369e-01  -3.0797538e-01  -7.5076923e-04  -5.6905231e-02   6.7692308e-03  -3.6151508e-02   2.2849354e-01  -2.0658462e-01  -3.5569231e-04   7.6170092e-02  -2.7980923e-01  -1.6012308e-03  -5.9179569e-01  -2.4733538e-02   5.3664985e-01   3.6625477e-01  -2.3618462e-03  -5.5548062e-01  -2.9196185e-01  -2.6552615e-01   4.4731077e-02   5.4610954e-01   1.2504615e-03  -1.0018462e-03   1.9956923e-02
   6.8070207e-01  -1.4610328e-01   9.3204414e-02   1.1828966e-01   6.8788552e-02  -2.3512414e-01  -3.4308966e-01  -7.7379310e-04  -6.6170621e-02   6.8551724e-03  -4.0404138e-02   2.6373241e-01  -2.2642759e-01  -3.9586207e-04   8.7725103e-02  -3.2085931e-01  -4.1806897e-03  -6.4454345e-01  -2.9428966e-02   5.8748552e-01   4.0240552e-01  -2.4965517e-03  -6.0651862e-01  -3.1596000e-01  -2.8570207e-01   5.0884138e-02   5.8678069e-01   1.3613793e-03  -1.0965517e-03   2.1587586e-02
   7.4540708e-01  -1.7010252e-01   9.1193692e-02   1.3520000e-01   7.6240923e-02  -2.7178923e-01  -3.8070769e-01  -7.9692308e-04  -7.6667077e-02   6.9846154e-03  -4.5012769e-02   3.0346615e-01  -2.4678462e-01  -4.3846154e-04   1.0063662e-01  -3.6473692e-01  -5.9246154e-03  -6.9650462e-01  -3.3721538e-02   6.3779538e-01   4.3855077e-01  -2.6323077e-03  -6.6066615e-01  -3.4036615e-01  -3.0431538e-01   5.6633846e-02   6.2750154e-01   1.4738462e-03  -1.1953846e-03   2.3196923e-02
