eigenvalues
-7.12781e-16
-6.97662e-16
-6.89368e-16
-6.85433e-16
-6.79918e-16
-6.61146e-16
-6.49774e-16
-6.47002e-16
-6.36089e-16
-6.28818e-16
-6.02229e-16
-5.96369e-16
-5.91649e-16
-5.80737e-16
-5.76274e-16
-5.69468e-16
-5.54934e-16
-5.50686e-16
 -5.4297e-16
-5.38148e-16
-5.19717e-16
-5.16951e-16
-5.14477e-16
 -4.9426e-16
 -4.8405e-16
-4.75619e-16
-4.73434e-16
-4.65596e-16
-4.53946e-16
-4.48875e-16
-4.43493e-16
-4.32953e-16
-4.32053e-16
-4.26271e-16
-4.20453e-16
-4.01959e-16
-3.95846e-16
-3.92583e-16
-3.82304e-16
-3.75359e-16
-3.66877e-16
-3.49484e-16
-3.34901e-16
-3.20811e-16
-3.13148e-16
-3.03417e-16
-2.99615e-16
-2.88879e-16
-2.81935e-16
-2.78139e-16
-2.76285e-16
-2.64272e-16
-2.53375e-16
-2.46682e-16
-2.44167e-16
-2.38334e-16
 -2.3068e-16
 -2.2268e-16
-2.08633e-16
-1.91944e-16
-1.83555e-16
-1.63992e-16
-1.56686e-16
-1.53575e-16
-1.42779e-16
-1.35664e-16
-1.24457e-16
-1.19304e-16
-1.12299e-16
-1.04748e-16
-9.87213e-17
-8.37122e-17
-6.92024e-17
 -6.1708e-17
-5.09415e-17
-4.87061e-17
-3.79995e-17
-2.98418e-17
-2.12623e-17
-9.06881e-18
 2.84234e-18
 4.77854e-18
 1.57699e-17
 1.94681e-17
  2.1884e-17
  2.7158e-17
 4.12585e-17
 4.74278e-17
 6.29616e-17
 7.28323e-17
 8.16158e-17
 9.69309e-17
 1.06519e-16
 1.13579e-16
 1.20765e-16
  1.2686e-16
 1.30173e-16
 1.43968e-16
 1.56089e-16
 1.56556e-16
   1.659e-16
 1.73879e-16
 1.92594e-16
 2.00335e-16
 2.09356e-16
 2.15155e-16
 2.22017e-16
 2.30973e-16
 2.35997e-16
 2.41323e-16
 2.47266e-16
 2.50174e-16
  2.5701e-16
 2.65015e-16
 2.70407e-16
 2.80175e-16
 2.89371e-16
 3.02077e-16
 3.11733e-16
 3.15788e-16
 3.34247e-16
 3.38196e-16
 3.44139e-16
 3.48103e-16
 3.66382e-16
 3.77758e-16
 3.81508e-16
 3.84672e-16
 3.96693e-16
 4.10511e-16
 4.15127e-16
 4.21525e-16
 4.30847e-16
 4.35985e-16
 4.39008e-16
 4.48781e-16
 4.52155e-16
 4.71205e-16
 4.78214e-16
 4.80158e-16
 4.82962e-16
 4.97039e-16
 5.00691e-16
  5.1074e-16
 5.11642e-16
 5.26474e-16
 5.47312e-16
 5.52442e-16
 5.72521e-16
 5.79723e-16
 5.86746e-16
 6.00309e-16
 6.01164e-16
 6.06426e-16
 6.26319e-16
  6.3215e-16
 6.35009e-16
 6.47914e-16
 6.55141e-16
 6.65012e-16
 6.90897e-16
 7.00667e-16
 7.02929e-16
 7.07426e-16
 7.18367e-16
 7.22487e-16
 7.36982e-16
 7.49798e-16
 7.53974e-16
 7.59012e-16
 7.66686e-16
 7.76777e-16
 7.82384e-16
 7.88812e-16
 8.06075e-16
 8.07213e-16
 8.11628e-16
 8.27184e-16
 8.38019e-16
 8.50884e-16
 8.54022e-16
 8.59655e-16
 8.68255e-16
 8.79746e-16
 8.93214e-16
  9.0324e-16
 9.16185e-16
 9.20011e-16
 9.32604e-16
  9.3611e-16
 9.41457e-16
 9.57141e-16
 9.62086e-16
 9.74422e-16
 9.89184e-16
 9.98815e-16
 1.01029e-15
 1.01445e-15
 1.02298e-15
 1.03096e-15
 1.03287e-15
 1.04402e-15
 1.04628e-15
 1.06359e-15
 1.07187e-15
 1.07896e-15
  1.0844e-15
 1.09476e-15
 1.10419e-15
 1.10728e-15
  1.1224e-15
  1.1246e-15
  1.1386e-15
 1.14414e-15
 1.15761e-15
  1.1634e-15
 1.16719e-15
  1.1768e-15
 1.19026e-15
 1.19639e-15
 1.21264e-15
 1.22429e-15
 1.22772e-15
 1.23719e-15
 1.25248e-15
 1.26212e-15
 1.26806e-15
 1.28037e-15
 1.28544e-15
 1.29373e-15
 1.30842e-15
 1.31187e-15
 1.32197e-15
 1.33006e-15
  1.3343e-15
 1.34587e-15
 1.35534e-15
 1.35928e-15
 1.36776e-15
  1.3695e-15
 1.37669e-15
 1.38555e-15
 1.39373e-15
 1.41071e-15
 1.41461e-15
  1.4182e-15
  1.4286e-15
 1.43495e-15
 1.45376e-15
  1.4705e-15
 1.47914e-15
 1.49245e-15
 1.50682e-15
 1.50876e-15
 1.52347e-15
 1.52792e-15
 1.53434e-15
 1.54788e-15
 1.55871e-15
 1.56845e-15
 1.57432e-15
 1.57949e-15
 1.58177e-15
 1.60066e-15
 1.60504e-15
 1.62488e-15
 1.63067e-15
 1.63919e-15
   1.645e-15
 1.66267e-15
 1.66942e-15
 1.67761e-15
 1.68295e-15
 1.69218e-15
 1.71112e-15
 1.71794e-15
 1.72772e-15
 1.73466e-15
 1.74158e-15
 1.74903e-15
 1.75307e-15
 1.75973e-15
 1.76546e-15
 1.78273e-15
 1.78678e-15
 1.80467e-15
 1.81072e-15
  1.8329e-15
 1.83966e-15
 1.84315e-15
 1.86821e-15
 1.87377e-15
 1.88073e-15
 1.88881e-15
 1.89196e-15
 1.90647e-15
 1.92233e-15
 1.92851e-15
  1.9392e-15
 1.94612e-15
 1.95131e-15
 1.95713e-15
 1.97895e-15
 1.98449e-15
 1.99644e-15
 2.00169e-15
 2.00823e-15
 2.02716e-15
 2.03414e-15
 2.04361e-15
 2.05289e-15
 2.05642e-15
 2.06064e-15
 2.06989e-15
 2.08989e-15
  2.1092e-15
 2.12301e-15
 2.12778e-15
  2.1461e-15
 2.15919e-15
 2.17089e-15
 2.17828e-15
  2.1829e-15
 2.20199e-15
 2.20772e-15
 2.22243e-15
 2.22663e-15
 2.23569e-15
 2.24793e-15
 2.25596e-15
 2.26049e-15
 2.27489e-15
   2.278e-15
 2.29342e-15
  2.3101e-15
 2.31495e-15
 2.32978e-15
 2.34764e-15
 2.34979e-15
 2.36225e-15
 2.39185e-15
 2.40764e-15
 2.41384e-15
 2.41766e-15
 2.42938e-15
 2.43693e-15
 2.45734e-15
 2.46348e-15
 2.47652e-15
 2.50728e-15
 2.51528e-15
 2.52511e-15
 2.53984e-15
 2.55645e-15
 2.55908e-15
 2.57027e-15
 2.58875e-15
 2.59373e-15
 2.61361e-15
 2.62124e-15
 2.63325e-15
 2.63683e-15
  2.6449e-15
 2.65615e-15
 2.67106e-15
 2.67878e-15
 2.69236e-15
 2.70864e-15
 2.71834e-15
 2.73731e-15
 2.74411e-15
 2.75069e-15
 2.75338e-15
 2.77718e-15
 2.78454e-15
 2.79248e-15
 2.80228e-15
 2.80781e-15
 2.82111e-15
 2.84099e-15
 2.84819e-15
 2.86298e-15
 2.88428e-15
 2.88913e-15
 2.89628e-15
 2.91232e-15
 2.91578e-15
 2.92297e-15
 2.93799e-15
 2.94893e-15
 2.95755e-15
 2.97033e-15
 2.97478e-15
 2.99249e-15
 3.01078e-15
 3.03179e-15
 3.05065e-15
 3.07193e-15
 3.08244e-15
 3.08658e-15
 3.11185e-15
 3.13936e-15
 3.14654e-15
  3.1734e-15
 3.19731e-15
 3.20037e-15
 3.21738e-15
 3.22909e-15
 3.24137e-15
 3.25385e-15
 3.26812e-15
 3.28386e-15
 3.31762e-15
 3.32252e-15
 3.32567e-15
 3.34769e-15
 3.37435e-15
 3.38818e-15
 3.39471e-15
 3.40303e-15
 3.40863e-15
 3.42829e-15
  3.4472e-15
 3.45338e-15
  3.5003e-15
 3.50431e-15
 3.51875e-15
 3.52764e-15
 3.57685e-15
 3.58539e-15
 3.60471e-15
 3.61527e-15
 3.62647e-15
 3.63426e-15
 3.64527e-15
 3.65566e-15
 3.66959e-15
  3.6917e-15
 3.70552e-15
 3.77802e-15
 3.79452e-15
 3.80306e-15
 3.82103e-15
 3.84708e-15
  3.8692e-15
 3.92775e-15
 3.96077e-15
 3.97792e-15
 4.00103e-15
 4.01082e-15
 4.03835e-15
 4.06431e-15
 4.07798e-15
 4.13028e-15
 4.17987e-15
 4.20377e-15
  4.2135e-15
  4.2361e-15
 4.24986e-15
 4.27627e-15
 4.31531e-15
 4.32162e-15
 4.35252e-15
 4.37449e-15
 4.39227e-15
  4.4015e-15
 4.46972e-15
 4.48756e-15
 4.54879e-15
 4.57415e-15
 4.60285e-15
 4.61395e-15
 4.65137e-15
  4.7175e-15
 4.73688e-15
 4.81997e-15
 4.84498e-15
   4.889e-15
 4.94934e-15
 4.95755e-15
 4.96272e-15
 4.99427e-15
 5.07253e-15
 5.09254e-15
 5.11235e-15
 5.13024e-15
 5.14373e-15
   5.175e-15
 5.25045e-15
 5.28104e-15
 5.30611e-15
 5.35143e-15
 5.37174e-15
 5.55667e-15
 5.56304e-15
 5.58075e-15
 5.60109e-15
 5.64033e-15
 5.68603e-15
 5.72945e-15
 5.81862e-15
 5.82115e-15
 5.87703e-15
 5.95802e-15
 5.97296e-15
 6.02372e-15
 6.05991e-15
 6.07514e-15
 6.32053e-15
 6.33415e-15
 6.36433e-15
 6.45513e-15
 6.48134e-15
 6.57469e-15
 6.66948e-15
 6.70214e-15
 6.72269e-15
 6.74039e-15
 6.81822e-15
 6.92417e-15
 7.05545e-15
 7.06394e-15
 7.19644e-15
 7.21528e-15
 7.26033e-15
 7.27951e-15
 7.34647e-15
 7.39941e-15
  7.5057e-15
 7.70122e-15
 7.75943e-15
 7.77698e-15
 7.80787e-15
 7.90275e-15
 8.03262e-15
 8.06602e-15
 8.11212e-15
 8.24646e-15
 8.32663e-15
  8.4107e-15
 8.47913e-15
 8.73076e-15
 8.85466e-15
 8.87444e-15
 8.98946e-15
 9.11159e-15
 9.14953e-15
 9.21237e-15
 9.22586e-15
 9.39729e-15
 9.54791e-15
  9.6554e-15
 9.74503e-15
 9.80211e-15
 9.87207e-15
 1.01092e-14
 1.01324e-14
 1.02929e-14
 1.03806e-14
 1.04027e-14
 1.04956e-14
 1.06684e-14
 1.07137e-14
 1.08258e-14
  1.0872e-14
 1.09686e-14
  1.1012e-14
 1.11452e-14
 1.11563e-14
 1.12928e-14
 1.15417e-14
 1.17939e-14
 1.20319e-14
 1.23037e-14
 1.23187e-14
 1.24446e-14
 1.27361e-14
 1.27915e-14
 1.29199e-14
 1.31001e-14
 1.33521e-14
 1.33693e-14
 1.34486e-14
 1.35232e-14
   1.366e-14
 1.37527e-14
 1.37937e-14
 1.38706e-14
 1.39316e-14
 1.42324e-14
 1.45482e-14
  1.4595e-14
 1.46986e-14
 1.48579e-14
 1.50917e-14
 1.52098e-14
 1.54894e-14
 1.56286e-14
 1.58587e-14
 1.61028e-14
 1.61613e-14
 1.62421e-14
 1.67947e-14
 1.69934e-14
 1.70082e-14
 1.72348e-14
 1.73415e-14
 1.74716e-14
 1.75359e-14
 1.77906e-14
 1.79334e-14
 1.80147e-14
 1.84552e-14
 1.85784e-14
 1.87019e-14
 1.90154e-14
  1.9109e-14
 1.91563e-14
  1.9496e-14
 1.97936e-14
 1.98295e-14
 2.03008e-14
 2.03316e-14
 2.06728e-14
 2.12086e-14
 2.15286e-14
 2.15731e-14
 2.16156e-14
 2.18453e-14
 2.19612e-14
 2.22531e-14
 2.23923e-14
  2.2422e-14
  2.2729e-14
   2.295e-14
 2.30648e-14
 2.30915e-14
 2.33065e-14
  2.3476e-14
 2.41315e-14
  2.4497e-14
 2.47303e-14
 2.50759e-14
 2.59508e-14
 2.60337e-14
 2.62551e-14
  2.6416e-14
 2.66345e-14
 2.69297e-14
 2.71307e-14
 2.71412e-14
 2.75899e-14
  2.7915e-14
 2.81158e-14
  2.8161e-14
 2.86071e-14
 2.88346e-14
  2.8955e-14
 2.89793e-14
 2.92602e-14
 2.97992e-14
  2.9894e-14
 3.04094e-14
 3.05388e-14
 3.06696e-14
 3.11224e-14
 3.12411e-14
 3.19681e-14
 3.24332e-14
 3.24645e-14
 3.28106e-14
 3.33804e-14
 3.35217e-14
 3.39255e-14
 3.41714e-14
 3.44423e-14
 3.46699e-14
 3.53689e-14
 3.54848e-14
 3.60513e-14
 3.62641e-14
 3.65207e-14
 3.66628e-14
 3.68349e-14
 3.76758e-14
 3.77034e-14
 3.80765e-14
 3.83481e-14
 3.91073e-14
 3.94584e-14
 3.95505e-14
 3.97244e-14
 4.03538e-14
 4.05365e-14
 4.11731e-14
 4.12415e-14
 4.19328e-14
 4.23602e-14
 4.25762e-14
 4.30031e-14
 4.34905e-14
 4.36085e-14
 4.39423e-14
  4.4164e-14
 4.45142e-14
 4.50579e-14
 4.53996e-14
 4.57014e-14
 4.67264e-14
 4.68534e-14
 4.77675e-14
 4.78122e-14
 4.82641e-14
 4.84761e-14
 4.92418e-14
 5.02711e-14
 5.04039e-14
 5.06049e-14
 5.07592e-14
  5.0848e-14
 5.18618e-14
 5.24473e-14
 5.28507e-14
 5.29738e-14
 5.36328e-14
 5.49679e-14
  5.5014e-14
 5.50228e-14
 5.56305e-14
  5.6362e-14
 5.64763e-14
 5.76546e-14
 5.78538e-14
 5.88851e-14
 6.04846e-14
 6.08354e-14
 6.08667e-14
 6.12975e-14
 6.18891e-14
 6.26706e-14
 6.34251e-14
 6.39294e-14
 6.44493e-14
 6.48302e-14
 6.50663e-14
 6.55619e-14
 6.64269e-14
 6.67156e-14
 6.69247e-14
 6.84773e-14
 6.87231e-14
  6.9941e-14
 7.01173e-14
 7.11306e-14
 7.19214e-14
 7.20691e-14
 7.21919e-14
 7.32842e-14
 7.41182e-14
 7.43077e-14
 7.52439e-14
 7.53052e-14
 7.64265e-14
  7.6849e-14
 7.73373e-14
 7.76564e-14
 8.00168e-14
 8.03781e-14
 8.11848e-14
 8.13904e-14
 8.22969e-14
 8.28113e-14
 8.30313e-14
 8.42973e-14
 8.50592e-14
 8.55234e-14
 8.69351e-14
 8.75372e-14
 8.79663e-14
 8.91777e-14
 8.97627e-14
 9.01588e-14
 9.11925e-14
 9.15823e-14
 9.31892e-14
 9.40539e-14
 9.41023e-14
 9.50004e-14
 9.50259e-14
 9.54164e-14
 9.56805e-14
 9.63121e-14
 9.82026e-14
  9.8815e-14
 9.91365e-14
 9.95042e-14
 9.99241e-14
 1.00511e-13
 1.02024e-13
 1.02225e-13
 1.02546e-13
 1.04416e-13
 1.05212e-13
 1.05739e-13
 1.06702e-13
 1.09242e-13
 1.10422e-13
  1.1122e-13
 1.12057e-13
 1.12911e-13
 1.13339e-13
 1.14681e-13
 1.14842e-13
 1.15489e-13
 1.17093e-13
 1.18275e-13
 1.18626e-13
 1.18976e-13
 1.20977e-13
 1.21732e-13
 1.22444e-13
 1.22844e-13
 1.23564e-13
 1.23771e-13
 1.24668e-13
 1.25897e-13
 1.26554e-13
 1.29953e-13
 1.30069e-13
 1.33383e-13
 1.33779e-13
 1.34189e-13
 1.35324e-13
 1.35556e-13
 1.36051e-13
 1.37627e-13
 1.38744e-13
 1.40935e-13
 1.41871e-13
 1.42588e-13
 1.44275e-13
 1.44753e-13
 1.45223e-13
 1.45593e-13
 1.46099e-13
 1.46494e-13
 1.48376e-13
 1.51276e-13
 1.51319e-13
 1.53081e-13
 1.55842e-13
 1.56392e-13
 1.56643e-13
 1.57167e-13
 1.58062e-13
 1.59593e-13
 1.60115e-13
 1.64124e-13
 1.65059e-13
 1.65943e-13
 1.66737e-13
 1.67919e-13
 1.68284e-13
 1.69015e-13
 1.69187e-13
 1.70352e-13
 1.71421e-13
 1.72658e-13
 1.73091e-13
 1.73531e-13
 1.77072e-13
 1.78361e-13
 1.80034e-13
 1.82212e-13
 1.82338e-13
 1.83033e-13
 1.84923e-13
 1.86716e-13
 1.87733e-13
 1.88796e-13
 1.89127e-13
 1.89241e-13
 1.89437e-13
 1.91902e-13
 1.93764e-13
 1.97543e-13
 1.98675e-13
 1.99393e-13
 2.00395e-13
 2.00448e-13
 2.04411e-13
 2.06599e-13
 2.06784e-13
 2.09607e-13
 2.11472e-13
   2.126e-13
 2.13738e-13
 2.15715e-13
  2.1599e-13
 2.16604e-13
 2.22304e-13
 2.22323e-13
  2.2445e-13
 2.25437e-13
 2.26704e-13
 2.29553e-13
 2.30671e-13
 2.31555e-13
 2.33874e-13
 2.34716e-13
 2.35469e-13
 2.38674e-13
 2.39684e-13
 2.40932e-13
 2.41405e-13
 2.41458e-13
 2.45855e-13
 2.47671e-13
 2.48651e-13
 2.49991e-13
 2.55358e-13
 2.55905e-13
 2.59852e-13
 2.60653e-13
 2.62004e-13
   2.641e-13
 2.65629e-13
 2.66593e-13
 2.68606e-13
 2.70453e-13
 2.76421e-13
 2.78087e-13
 2.81359e-13
 2.83077e-13
 2.84608e-13
 2.87716e-13
 2.89523e-13
  2.9057e-13
 2.91524e-13
 2.92873e-13
 2.95315e-13
 2.97828e-13
 2.99809e-13
 3.02412e-13
 3.02469e-13
  3.0494e-13
 3.09516e-13
 3.11539e-13
 3.12527e-13
 3.13836e-13
 3.14043e-13
 3.21629e-13
 3.22367e-13
 3.27409e-13
 3.30653e-13
 3.32201e-13
 3.35066e-13
 3.39328e-13
 3.39528e-13
 3.42035e-13
 3.46074e-13
 3.46935e-13
 3.49042e-13
 3.49291e-13
 3.52861e-13
 3.58789e-13
 3.60907e-13
  3.6286e-13
 3.65079e-13
 3.69158e-13
  3.6926e-13
 3.74133e-13
 3.74607e-13
 3.76939e-13
 3.79967e-13
 3.81312e-13
 3.85476e-13
 3.87168e-13
 3.89797e-13
 3.94059e-13
 3.95649e-13
 3.96838e-13
 3.99262e-13
 4.01558e-13
 4.10854e-13
 4.12017e-13
 4.12956e-13
  4.1962e-13
 4.19701e-13
 4.24617e-13
 4.25378e-13
  4.2574e-13
 4.32545e-13
 4.32672e-13
 4.36637e-13
 4.38727e-13
 4.48414e-13
 4.49288e-13
 4.50608e-13
  4.5262e-13
 4.55133e-13
 4.58192e-13
  4.6409e-13
 4.70029e-13
 4.72374e-13
 4.74887e-13
 4.80556e-13
 4.82151e-13
  4.8621e-13
 4.89069e-13
 4.89661e-13
 4.95819e-13
 5.00533e-13
 5.01265e-13
 5.07458e-13
 5.07591e-13
 5.09559e-13
 5.15003e-13
 5.18076e-13
 5.28202e-13
 5.29077e-13
 5.32858e-13
 5.44373e-13
 5.45118e-13
 5.55007e-13
 5.58284e-13
 5.59087e-13
 5.61093e-13
  5.6835e-13
 5.77985e-13
 5.78686e-13
 5.80987e-13
 5.84749e-13
 5.89922e-13
   5.908e-13
 5.91091e-13
  5.9422e-13
 6.04468e-13
 6.06618e-13
 6.08224e-13
 6.14793e-13
  6.1653e-13
 6.16972e-13
 6.19084e-13
 6.23059e-13
 6.26316e-13
 6.36827e-13
 6.40853e-13
 6.46589e-13
 6.47607e-13
 6.50571e-13
 6.58429e-13
 6.62438e-13
 6.66072e-13
 6.69534e-13
 6.72898e-13
 6.78103e-13
 6.84008e-13
 6.86806e-13
 6.92775e-13
 6.96623e-13
  7.0411e-13
 7.04923e-13
 7.14086e-13
 7.17298e-13
 7.22514e-13
 7.24422e-13
 7.43378e-13
 7.45455e-13
 7.53269e-13
 7.57731e-13
 7.59642e-13
 7.72316e-13
 7.74049e-13
 7.77072e-13
  7.7775e-13
 7.84774e-13
 7.85009e-13
 7.95923e-13
 8.04475e-13
 8.15076e-13
 8.15176e-13
  8.2306e-13
 8.25487e-13
 8.29975e-13
 8.31533e-13
 8.37567e-13
 8.44117e-13
 8.51204e-13
 8.53572e-13
 8.55881e-13
  8.6055e-13
 8.62499e-13
 8.70162e-13
 8.78552e-13
 8.90512e-13
 9.08763e-13
 9.13243e-13
 9.13401e-13
 9.30664e-13
 9.33601e-13
  9.3573e-13
 9.41515e-13
 9.45472e-13
 9.51574e-13
 9.52375e-13
 9.53487e-13
 9.61178e-13
 9.65745e-13
 9.73492e-13
 9.77451e-13
 9.80742e-13
 9.87437e-13
 9.89514e-13
 1.00697e-12
  1.0225e-12
 1.02815e-12
 1.03168e-12
  1.0325e-12
 1.03253e-12
 1.04092e-12
 1.04583e-12
 1.05956e-12
  1.0664e-12
 1.07176e-12
 1.07922e-12
 1.09802e-12
 1.11496e-12
    1.12e-12
 1.12045e-12
 1.13187e-12
 1.13671e-12
 1.15388e-12
 1.16792e-12
 1.17093e-12
 1.17862e-12
 1.18239e-12
 1.19468e-12
 1.20298e-12
 1.21436e-12
  1.2259e-12
 1.23238e-12
 1.23417e-12
 1.23703e-12
 1.25351e-12
 1.26557e-12
  1.2748e-12
 1.28553e-12
 1.29846e-12
 1.30691e-12
 1.32716e-12
 1.32949e-12
 1.33694e-12
 1.34987e-12
 1.35305e-12
 1.35412e-12
 1.36901e-12
  1.3702e-12
 1.39249e-12
 1.40251e-12
 1.41974e-12
 1.42066e-12
 1.43555e-12
 1.43575e-12
 1.44901e-12
 1.45414e-12
 1.46514e-12
 1.46668e-12
 1.49456e-12
  1.5137e-12
 1.53068e-12
 1.53607e-12
 1.54402e-12
 1.55804e-12
 1.56074e-12
 1.57133e-12
 1.58039e-12
 1.59073e-12
 1.59907e-12
 1.60298e-12
 1.62049e-12
  1.6221e-12
 1.65307e-12
 1.66074e-12
 1.67212e-12
 1.67428e-12
 1.69361e-12
 1.69461e-12
  1.7133e-12
 1.73344e-12
 1.74558e-12
 1.76412e-12
 1.76624e-12
 1.77111e-12
 1.77461e-12
 1.80717e-12
 1.81339e-12
 1.81697e-12
 1.84515e-12
 1.86817e-12
 1.87698e-12
 1.87946e-12
 1.88795e-12
 1.90146e-12
 1.90799e-12
 1.91544e-12
 1.91912e-12
 1.94919e-12
 1.96954e-12
 1.98446e-12
 1.98776e-12
 2.00481e-12
  2.0516e-12
 2.07182e-12
 2.08374e-12
 2.09429e-12
 2.11466e-12
 2.13164e-12
 2.13456e-12
 2.14986e-12
 2.16174e-12
 2.17866e-12
 2.18183e-12
 2.19185e-12
 2.20757e-12
 2.20892e-12
 2.24497e-12
 2.28091e-12
  2.2821e-12
 2.32457e-12
 2.33403e-12
 2.35413e-12
 2.37308e-12
 2.39205e-12
   2.397e-12
 2.40255e-12
 2.41187e-12
 2.43025e-12
 2.43563e-12
 2.45408e-12
 2.46264e-12
 2.50152e-12
 2.51647e-12
 2.55327e-12
 2.57171e-12
 2.58134e-12
 2.60285e-12
 2.61484e-12
 2.61764e-12
 2.68336e-12
 2.69822e-12
 2.70862e-12
 2.72966e-12
 2.74979e-12
 2.78651e-12
 2.79563e-12
 2.80181e-12
 2.85654e-12
 2.86193e-12
  2.9006e-12
 2.91653e-12
  2.9338e-12
 2.95256e-12
 2.96243e-12
   2.981e-12
 3.00625e-12
 3.03067e-12
 3.03958e-12
 3.06959e-12
 3.10482e-12
  3.1307e-12
 3.19083e-12
 3.19272e-12
 3.20921e-12
 3.24203e-12
 3.25012e-12
 3.25156e-12
  3.3497e-12
 3.36702e-12
 3.39121e-12
 3.39645e-12
 3.40731e-12
 3.42866e-12
 3.43145e-12
 3.43311e-12
 3.45388e-12
 3.55263e-12
 3.55359e-12
  3.5628e-12
 3.59762e-12
